MR2011,MA2006,MR1904,MA2009,MA2010,MA2011,MR1803,MR1811
0.019387889,-0.008916558,0.019387889,0.016033889,-0.007564919,0.015597697,-0.007270517,-0.015131896
0.006910624,-0.008916558,0.006910624,0.011380495,-0.017154755,0.015597697,-0.001120355,-0.015131896
-0.004064299,-0.008916558,-0.004064299,-0.000746389,-0.018875314,0.015597697,0.004007196,-0.015131896
0.020384065,-0.008916558,0.020384065,0.008683545,0.008464576,0.015597697,0.025627209,-0.015131896
0.020860502,-0.008916558,0.020860502,0.00126324,0.015003801,0.015597697,0.006665573,-0.015131896
0.009027024,-0.008916558,0.009027024,0.00126324,0.017979856,0.015597697,-0.002556497,0.002293517
-0.010080537,-0.008916558,-0.010080537,-0.006036592,-0.001512182,0.015597697,-0.002576927,-0.002400269
-0.03175236,-0.021136137,-0.03175236,-0.029776901,-0.013426843,0.015597697,0.006102571,-0.002787482
-0.01398089,-0.02443263,-0.01398089,0.006952343,-0.020861395,0.015597697,0.01784896,-0.002136039
0.017693344,-0.001973595,0.017693344,0.044452149,-0.014562714,0.015597697,0.015094994,-0.00406861
-0.005475154,-0.004382218,-0.005475154,0.005969361,0.022760063,-0.011793988,0.007229995,-0.006624304
0.003760084,-0.011566391,0.003760084,-0.025590153,0.000445678,-0.006075792,0.029816968,0.012408059
0.002126054,-0.002691128,0.002126054,-0.025077239,-0.016181116,0.02200935,0.016732134,-0.004700997
-0.009762033,-0.005373916,-0.009762033,-0.007768577,-0.001505858,-0.00288366,0.001796045,-0.011104443
-0.004513075,-0.015862826,-0.004513075,-0.015177024,0.000211518,-0.004695527,-0.008030063,-0.012524258
0.006773771,0.029129243,0.006773771,0.005504504,0.003606845,0.025985848,0.011872735,0.010606497
0.005773252,0.012953381,0.005773252,0.007768202,0.012839563,0.016438269,0.042250044,-0.00169454
0.000444107,-0.025133429,0.000444107,0.008807516,0.011793648,-0.026529761,0.033953961,-0.003285916
-0.020275085,-0.033040465,-0.020275085,0.007268929,-0.00822272,-0.017087001,0.012034215,0.000104958
0.005323801,0.018941764,0.005323801,0.01557162,0.011250649,0.003041949,0.012042558,0.019863954
0.00452004,0.012716072,0.00452004,0.027096367,-0.018157964,0.004014498,0.019774738,0.002215002
-0.012000297,-0.014816465,-0.012000297,0.006163389,0.006475116,0.034318688,0.015904172,0.01854045
-0.012513031,0.002055331,-0.012513031,-0.005561823,0.016060131,0.022831076,0.007947283,-0.023471468
-0.007388849,-0.006839635,-0.007388849,-0.001611263,0.015992397,0.006275278,-0.005327759,-0.02780839
0.017139177,-0.007116285,0.017139177,0.017833615,-0.007562852,0.002384183,-0.020475497,0.022282059
-0.003245391,-0.010036,-0.003245391,0.013027267,-0.004808481,-0.003715486,-0.025865561,0.029777059
0.006178714,-0.014738713,0.006178714,0.005523746,-0.032330481,-0.011305004,-0.032515056,-0.016740228
0.001462338,-0.006886172,0.001462338,-0.029450796,-0.046839369,-0.004722173,-0.020548423,-0.019689535
0.032389023,0.009435068,0.032389023,-0.022964111,-0.016117368,0.011420026,-0.002029979,-0.009750752
0.027960986,0.00460959,0.027960986,-0.023653956,0.005571638,-0.00188813,0.019389767,-0.009750752
-0.011822977,-0.014477957,-0.011822977,-0.017779463,0.00594573,-0.035058737,-0.004591191,-0.006704912
-0.005889924,-0.021009083,-0.005889924,0.001903944,0.036086978,-0.024051645,-0.007385025,-0.005318494
-0.000504522,-0.019072654,-0.000504522,0.019752613,0.031194921,0.016746921,0.003023301,0.045612748
-0.001720658,-0.006561961,-0.001720658,0.016235104,-0.010637998,-0.005042025,0.010530118,0.039536303
0.007575478,0.013078838,0.007575478,-0.008056435,0.01185451,-0.010125809,0.017016172,-0.016736166
-0.010481814,0.004740624,-0.010481814,0.001405083,-0.001086157,0.001221413,-0.003579493,0.01541317
-0.014233808,-0.022461411,-0.014233808,-0.003632591,-0.015485692,-0.003131962,-0.033701402,-0.011721717
-0.009109613,-0.004718844,-0.009109613,-0.009979962,-0.021563494,-0.023685891,-0.017395731,-0.017347182
-0.006896733,0.001020985,-0.006896733,0.018043923,0.001261526,-0.01981388,-0.031189351,-0.006988765
-0.00570793,0.002040293,-0.00570793,-0.010694345,0.01673507,0.001626436,-0.009199475,0.004820852
0.0148902,0.019099199,0.0148902,-0.012664004,0.006680399,0.018847367,-0.015313727,-0.009222334
0.011259316,0.012361836,0.011259316,0.012460167,-0.007260479,0.008819523,-0.021310224,0.011881043
-0.008792844,-0.010414136,-0.008792844,-0.007358365,-0.017888342,-0.019573812,-0.021524718,-0.006188398
0.000277609,-0.009213724,0.000277609,0.00733793,0.014074558,-0.018398428,0.034366622,0.005294909
0.011857419,0.008144893,0.011857419,0.020392222,0.00142248,0.015463113,0.001638597,0.021797358
0.02047967,0.012282177,0.02047967,0.029995213,0.016802968,0.007972737,0.038201898,-0.004252983
-0.009720812,0.007510291,-0.009720812,0.014054745,-0.002112085,0.018596149,0.03511911,0.008875323
-0.001805458,0.013315909,-0.001805458,-0.038055037,-0.036280338,0.009331855,-0.007251192,-0.007555009
-0.004810776,-0.016062629,-0.004810776,-0.033110157,-0.011983351,0.022025921,-0.007432605,-0.009367034
0.013008232,0.002742741,0.013008232,-0.003143382,0.053131523,0.006975512,0.000966389,-0.005274575
0.001806888,0.002693058,0.001806888,-0.008892592,0.004702354,-0.007450867,0.006645504,-0.003767835
0.007629584,-0.040787373,0.007629584,-0.012341185,-0.010438439,0.001939729,-0.012346056,-0.002882533
0.030192616,-0.039206586,0.030192616,-0.004109897,-0.016745238,0.01133032,-0.040006336,-0.001135305
0.003032186,0.004982317,0.003032186,0.011139994,-0.002527013,0.011880805,-0.028965937,0.000819042
-0.007860096,0.004982317,-0.007860096,-0.011513168,-0.016467745,0.006477577,-0.028965937,-0.017913548
-0.006643949,0.004982317,-0.006643949,-0.018944928,-0.006713872,0.001074375,-0.028965937,-0.041616295
0.006868237,0.004982317,0.006868237,0.009791196,-0.008110345,-0.004328827,-0.028965937,-0.018771953
-0.006363899,0.004982317,-0.006363899,0.019662019,-0.031314152,0.001549334,-0.004329207,0.015253783
0.006259104,0.004982317,0.006259104,-0.006177098,0.003646189,0.015023661,-0.007751257,0.014799065
0.000732635,0.004982317,0.000732635,-0.012191143,0.021226139,0.010815354,-0.021029772,0.006062956
-0.002114388,0.004982317,-0.002114388,0.009835811,-0.007940027,-0.005297974,-0.0110864,-0.004154784
-0.000187696,0.004982317,-0.000187696,0.013461251,0.00298806,0.003640177,0.007013269,-0.01472833
0.008696709,0.004982317,0.008696709,0.014895824,0.00128875,0.02944265,0.005760648,0.01607739
-0.011042999,0.004982317,-0.011042999,0.011730202,-0.027310829,0.01103476,-0.002288177,-0.012148462
0.012676778,0.016355196,0.012676778,0.004159673,-0.007065988,0.045396153,0.015789483,-0.036241103
0.003706468,0.018181847,0.003706468,0.004870208,-0.019623334,0.025787411,-0.003406829,-0.013985818
-0.006696585,-0.009544298,-0.006696585,0.01170316,-0.027597343,-0.032160425,-0.010289331,-0.011971828
-0.011219525,-0.02080523,-0.011219525,-0.016644276,-0.019700415,-0.022089441,-0.007122906,-0.017200147
-0.005385692,-0.001786831,-0.005385692,0.000176814,-0.019700415,-0.022089441,-0.002021067,0.016152837
0.004083778,-0.023105855,0.004083778,-0.016924642,-0.019700415,-0.022089441,0.003760207,0.017380396
0.017922691,-0.029263397,0.017922691,-0.019050337,-0.019700415,-0.01763585,-0.01876525,-0.014601142
0.002223248,0.016881355,0.002223248,-0.007279487,-0.019700415,0.000230023,0.026195239,-0.010782805
-0.006903195,0.008514188,-0.006903195,-0.016596306,-0.019700415,0.007764097,0.005421002,0.0184842
-0.009895709,0.00534351,-0.009895709,-0.010486098,-0.019700415,-0.012925133,-0.001504196,0.010087646
-0.001276092,-0.004685675,-0.001276092,-0.021807672,-0.019700415,-0.001214133,0.007509568,-0.003063047
0.011418191,-0.023806773,0.011418191,0.007496504,-0.019700415,0.025901973,0.016395961,-0.014972895
-0.020557399,-0.029869596,-0.020557399,0.008851297,-0.019700415,0.011993398,-0.026981778,-0.013113477
-0.016413265,-0.029539094,-0.016413265,-0.019201384,-0.019700415,0.012612262,-0.011266618,-0.007951973
-0.013359721,-0.024905389,-0.013359721,0.012968108,-0.019700415,0.003633503,0.017336492,-0.005377365
-0.017062772,-0.000870434,-0.017062772,0.025299127,-0.011803357,0.02392665,0.04093133,-0.003423018
0.011605853,-0.017695434,0.011605853,-0.000689397,-0.003906364,0.020947326,0.025809412,0.02828131
-0.00016663,-0.017695434,-0.00016663,-0.012347043,0.000937588,0.031380228,-0.00289258,0.025725757
-0.007191534,-0.017695434,-0.007191534,0.001820246,-0.004786997,0.042123469,0.004325599,0.004624554
-0.006180369,-0.017695434,-0.006180369,-0.007004605,-0.005457688,0.014883169,-0.053296531,-0.018543701
-0.000636831,-0.017695434,-0.000636831,-0.007058178,0.001255395,0.013483955,0.005187612,-0.011852176
0.006496012,-0.017695434,0.006496012,0.011281233,-0.012062367,0.013762048,0.005491381,0.043389946
0.014600074,-0.017695434,0.014600074,0.019752102,0.016256164,-0.000829507,-0.006809035,0.016274541
0.023044727,-0.017695434,0.023044727,0.007531788,0.008960276,-0.003994526,-0.010200169,0.008444353
0.015948745,-0.017695434,0.015948745,0.003672865,-0.000521988,0.000522589,-0.008751004,-0.02008398
0.003404795,-0.017695434,0.003404795,-0.000202657,-0.006001835,0.007251381,-0.005605032,-0.014549767
-0.007358433,-0.017695434,-0.007358433,-0.026603889,-0.007747077,0.015466974,-0.007420496,0.010214266
-0.017497498,-0.029172611,-0.017497498,-0.023119926,-0.025511548,0.004859391,-0.010975072,-0.001094233
0.009275108,-0.012545245,0.009275108,-0.020915523,-0.001286475,0.016988831,0.011609804,0.01088517
-0.002822622,-0.016402495,-0.002822622,-0.020915523,-0.039952866,0.011615906,-0.003115192,-0.012960489
-0.010571832,-0.010838499,-0.010571832,-0.020915523,-0.013854711,-0.021506429,-0.002176361,-0.010060872
-0.01043519,-0.002385002,-0.01043519,-0.020915523,-0.007564804,0.009149783,0.009958164,0.001615117
0.002006189,-0.011133473,0.002006189,-0.020915523,-0.046169251,0.023678936,0.033711099,0.010703396
0.018758774,0.022465272,0.018758774,-0.020915523,-0.009483939,-0.005854264,0.015060492,0.019172249
0.009949894,0.013954181,0.009949894,-0.020915523,0.005341279,-0.002966282,0.00232137,0.010065626
-0.007813909,-0.002303759,-0.007813909,-0.020915523,0.0172156,0.012734367,-0.00264275,-0.003247339
-0.010033794,0.008127522,-0.010033794,-0.020915523,0.018888927,0.021065519,-0.010511672,0.035197349
-0.00680898,0.010094166,-0.00680898,-0.020915523,0.014949729,0.011698554,0.027079418,-0.010588681
-0.011680245,0.006371165,-0.011680245,-0.020915523,0.001730055,-0.00955791,0.003727645,-0.00487237
-0.019386962,0.002648189,-0.019386962,-0.020915523,0.017791252,0.013432811,-0.000190393,-0.022711303
-0.027093785,-0.001074814,-0.027093785,-0.020915523,0.014180307,0.030746813,-0.011071111,-0.015086433
-0.003709924,-0.006121394,-0.003709924,-0.021393016,0.005509022,0.006584544,-0.030090047,0.000999365
-0.011906374,-0.001592883,-0.011906374,-0.011998817,-0.020647863,0.005934355,-0.025989359,0.02118305
-0.003880306,-0.001592883,-0.003880306,0.000533132,-0.033308925,-0.004872279,-0.01379344,0.000936011
-0.000514808,-0.001592883,-0.000514808,-0.014366239,-0.009465603,-0.03846644,-0.024839318,-0.02921435
-0.002591805,-0.001592883,-0.002591805,-0.00967969,-0.014175912,-0.036658511,-0.044021559,-0.017952714
-0.008393526,-0.001592883,-0.008393526,-0.010478298,-0.00684701,0.02432575,-0.029793065,-0.017495356
-0.015499056,-0.001592883,-0.015499056,-0.005216237,-0.02098735,0.03311093,-0.003869191,-0.021988719
0.014320011,-0.001592883,0.014320011,0.00966748,-0.005378885,-0.009113062,-0.003869191,-0.003186558
0.005237544,-0.001592883,0.005237544,-0.014779942,-0.024739256,-0.019619636,-0.003869191,0.021184269
0.004345885,-0.001592883,0.004345885,-0.001356242,0.01951952,-0.008832488,-0.003869191,0.022582509
0.012667549,-0.001592883,0.012667549,0.01436578,0.008877176,-0.002010169,-0.003869191,0.018490152
0.000258124,-0.001592883,0.000258124,0.012851119,0.009889995,0.002150584,-0.003869191,0.016986256
-0.019405103,-0.01279635,-0.019405103,-0.007207573,0.004889384,-0.011392971,-0.003869191,0.016100954
-0.006188857,-0.011931873,-0.006188857,0.009504802,-0.020871236,-0.03681987,-0.003869191,-0.008082086
-0.012568103,-0.007536788,-0.012568103,0.008658325,-0.027217839,-0.033107094,-0.003869191,0.00358724
0.028483903,-0.000770857,0.028483903,-0.008837453,0.009812225,-0.00983764,-0.003869191,0.025151876
0.017367862,0.033579467,0.017367862,0.015797833,-0.030093802,-0.000585352,-0.003869191,0.005296352
0.00034803,0.015833183,0.00034803,0.031652645,-0.037090843,-0.000739448,-0.003869191,-0.012156364
-0.00985932,-0.012250056,-0.00985932,0.004530581,-0.001227323,-0.031257739,-0.004094058,-0.026672003
-0.014235264,-0.015442823,-0.014235264,-0.005146367,-0.001646528,-0.023126533,-0.013470752,-0.023065383
0.014529628,-0.00627678,0.014529628,-0.009504189,0.038093068,-0.006381325,0.000744679,-0.023065383
-0.00058236,-0.031188508,-0.00058236,0.013010391,0.015356228,-0.010426509,-0.023273006,-0.023065383
-0.003736514,-0.018332825,-0.003736514,0.014849642,-0.001891533,-0.023325789,-0.014162558,-0.0269432
-0.001199962,-0.003411537,-0.001199962,0.014160359,-0.000203509,-0.006747641,0.012231075,-0.002405693
0.030628005,0.008670814,0.030628005,0.008182807,0.005285108,0.013666052,0.028212547,0.020896211
0.009926099,-0.004441694,0.009926099,0.001106801,0.013747142,0.020716234,0.040551365,0.013988459
-0.001834484,-0.027453379,-0.001834484,-0.008266283,-0.011691572,0.010056689,-0.007163293,-0.000126295
-0.002722673,-0.03802302,-0.002722673,-0.000612008,-0.023352279,-0.012480771,0.001604964,-0.00910256
-0.003610863,-0.004808869,-0.003610863,0.025068384,-0.012359689,-0.001073099,0.028396329,-0.016853136
0.003277568,-0.004808869,0.003277568,0.015096119,-0.026889668,-0.002322713,-0.025480635,-0.026330111
0.012883693,-0.004808869,0.012883693,0.007420793,0.007966137,0.004775899,-0.03477748,0.032837222
-0.010562006,-0.004808869,-0.010562006,0.003178956,0.010807217,-0.025638583,-0.019006691,0.015245108
-0.014448589,-0.015055728,-0.014448589,0.006114669,0.002198367,0.000300853,-0.008079402,0.016858133
-0.002402753,0.020400931,-0.002402753,0.018939649,-0.017381571,0.055141326,0.001154276,-0.019991224
0.01141202,0.044111698,0.01141202,0.034853585,0.001368138,0.020188917,0.042356479,-0.026929183
0.018745532,0.013784569,0.018745532,0.017317296,0.014858855,5.16e-06,0.017234454,0.020684941
-0.00729523,-0.03371529,-0.00729523,0.006670836,-0.019750108,-0.018238629,-0.012032952,-0.017739982
-0.013578209,-0.043863881,-0.013578209,-0.007272522,-0.019412425,-0.026286829,-0.033278593,-0.045541445
-0.009164553,-0.028971974,-0.009164553,-0.010521092,-0.01220469,-0.006897083,-0.015771872,-0.023879787
0.00497157,-0.000830771,0.00497157,0.017822547,0.018664078,0.014966175,0.015279474,-0.023879787
-0.008609459,-0.006206486,-0.008609459,0.017815565,0.031985254,0.014966175,-0.024152675,-0.023879787
-0.019002687,-0.013281309,-0.019002687,0.001950092,-0.004969237,0.014966175,-0.010707518,-0.023879787
0.006624695,-0.002446599,0.006624695,0.012128374,-0.005288667,0.014966175,0.015289486,-0.023879787
0.008112206,0.005738064,0.008112206,-0.006190227,0.00021574,0.014966175,-0.010298689,-0.023879787
-0.002621242,0.012146664,-0.002621242,-0.007286707,0.006354541,0.014966175,-0.027792444,-0.023879787
0.000744432,0.00916926,0.000744432,0.000411535,0.014677205,0.014966175,0.009727705,-0.023879787
0.009031937,-9.79e-05,0.009031937,0.008889204,0.016952539,0.014966175,0.01117245,-0.023879787
0.001761244,-0.009365012,0.001761244,-0.00878955,-0.001586234,0.014966175,-0.005660662,-0.023758917
-0.010939873,-0.018632159,-0.010939873,-0.004368295,-0.018432997,-0.02517361,0.001920118,-0.015655459
-0.005894321,-0.023481965,-0.005894321,-0.001046536,-0.012534418,-0.024194515,-0.020342092,-0.000704148
0.005344709,-0.025372191,0.005344709,-2.08e-05,0.036364964,0.001553829,-0.002297693,0.013527525
0.001024451,0.012495276,0.001024451,-0.003576753,0.022702334,0.006774032,-0.011633549,0.009626408
-0.008725152,-0.008036831,-0.008725152,-0.016699076,-0.010242307,0.019376218,0.010334746,0.001408109
2.55e-06,-0.004855954,2.55e-06,-0.008927229,-0.006251547,0.001490432,0.004192691,-0.005299074
0.015176884,0.001875397,0.015176884,-0.028499556,-0.034463017,-0.00691616,-0.017420671,-0.011646533
0.000527277,0.011257739,0.000527277,-0.034175491,0.016691937,0.006933779,0.010399667,0.002730561
0.006594782,0.022415184,0.006594782,0.004484092,0.016691937,0.018568941,-0.022079466,-0.019409562
-0.015201779,0.002422199,-0.015201779,0.007950361,0.016691937,0.028720501,-0.030597643,0.001262463
0.001366772,0.003991596,0.001366772,-0.004355813,0.016691937,0.023021688,0.025205302,-0.006981391
0.008794115,0.010098979,0.008794115,-0.020213588,0.016691937,0.006706113,0.027442471,0.031907838
0.006723955,0.000232478,0.006723955,0.017238282,0.016691937,-0.005917861,0.005338899,0.015270481
-0.005720894,-0.001680031,-0.005720894,0.020621943,0.016691937,-0.016069344,-0.003677991,0.010560952
-0.021783451,0.001731756,-0.021783451,-0.013081266,-0.001809154,-0.043203112,-0.008131402,-0.028854989
-0.015150665,0.005143541,-0.015150665,-0.018199398,-0.000150485,-0.022639466,0.005834273,-0.008176894
-0.000604812,0.008555317,-0.000604812,0.021645045,0.001508182,0.006467323,0.026221848,0.02913939
0.031814332,0.006698475,0.031814332,0.027640273,0.00316684,0.01480809,0.061636136,0.003408514
0.018586234,0.001315711,0.018586234,0.036570789,0.004246671,0.001734645,0.024730853,0.00414101
-0.00105313,-0.001415375,-0.00105313,0.034007926,0.003336616,0.00976875,0.004416791,-0.012906859
0.014504071,-0.002372063,0.014504071,0.008444185,0.002426545,-0.011635648,0.045846066,0.03257029
0.01205202,-0.020565443,0.01205202,0.01146833,0.00151649,-0.00955658,0.023751739,0.033798499
-0.000457793,-0.007862048,-0.000457793,0.013391534,0.001241632,0.012131153,0.020403495,0.020602464
0.013622172,0.009361962,0.013622172,0.013020148,0.003149833,0.020471946,0.024547298,0.009133905
-0.014915492,0.010618323,-0.014915492,0.00439108,-2.42e-05,0.016565719,0.025650661,-0.001924034
0.012580722,-0.001716961,0.012580722,-0.021446828,-0.010497037,-0.006234057,-0.010727249,-2.54e-05
-0.006739938,-0.023144338,-0.006739938,-0.038475823,0.002917998,-0.00236395,-0.01362285,-0.036509457
-0.013750617,-0.023354554,-0.013750617,-0.037149435,-0.011428757,0.003482296,-0.003212337,-0.030153892
-0.00765624,-0.009373161,-0.00765624,-0.037149435,0.004066989,0.000947687,0.006184788,-0.030153892
0.003626925,-0.009373161,0.003626925,-0.037149435,0.00210008,-0.007190827,0.005642825,-0.030153892
0.016717428,0.000629851,0.016717428,-0.037149435,0.000662749,0.002402835,0.001638843,-0.030153892
0.003863105,0.000629851,0.003863105,-0.037149435,0.001044387,-0.011613221,0.023816683,-0.030153892
-0.018027433,0.000629851,-0.018027433,-0.037149435,-0.004294134,-0.003898632,0.008566862,-0.030153892
-0.013161187,0.000629851,-0.013161187,-0.037149435,-0.019107051,-0.001273219,-0.01258964,-0.030153892
0.001022526,0.000629851,0.001022526,-0.037149435,-0.007320603,-0.002405865,-0.030158147,0.030184566
-0.000361816,0.000629851,-0.000361816,-0.037149435,-0.024112763,0.009797109,-0.011845315,0.006594523
-0.007166719,0.000629851,-0.007166719,-0.037149435,-0.026707132,-0.001738323,0.03944958,0.02983333
-2.47e-05,0.007972088,-2.47e-05,-0.037149435,0.009269767,0.006330181,-0.008826591,0.035797843
0.011972649,0.01531434,0.011972649,-0.037149435,0.009269767,0.015935015,-0.004533193,0.033759902
-0.009114393,-0.019782365,-0.009114393,-0.029531173,0.009269767,0.010724446,0.006395313,-0.008880646
-0.010578956,-0.007026118,-0.010578956,-0.008804365,-0.005599453,0.018076913,0.010235888,-0.019696442
-0.001063221,0.014261927,-0.001063221,0.013023827,0.014078478,-0.001648686,0.015288855,0.013027405
0.00850191,0.000983844,0.00850191,0.019524935,-0.014897478,-0.027339877,0.020763706,-0.015362912
-0.009180907,-0.016432377,-0.009180907,0.001342202,-0.000962972,-0.005705615,-0.008680423,0.001501279
0.015555863,0.018321649,0.015555863,0.008204008,0.029016136,0.024033873,-0.003713416,-0.008465196
0.009369853,-0.011085268,0.009369853,0.013964338,0.004435685,0.043354498,-0.015044685,0.014058605
-0.013859729,0.002070625,-0.013859729,0.017430539,0.010316158,0.015372614,0.008881635,0.005159859
-0.018273994,-0.011111575,-0.018273994,0.016352961,0.000921971,-0.008729612,0.002441313,-0.009261866
-0.016142339,-0.011788759,-0.016142339,0.00581266,-0.006659604,-0.007286287,-0.020193488,-0.022658282
-0.004927038,-0.002311064,-0.004927038,-0.009134217,0.002155677,-0.004608762,-0.0103308,0.033931355
0.009447979,-0.003515501,0.009447979,-0.015629604,0.025308675,0.022461179,0.010833143,0.010355025
0.008250555,0.007100225,0.008250555,-0.001857727,-0.011906417,0.030340988,-0.02038877,0.02416683
0.001636957,0.002239004,0.001636957,-0.004673182,-0.008907729,-0.00866599,0.00778427,0.010820895
5.21e-05,-0.012964175,5.21e-05,0.028109592,0.002090502,-0.027678193,-0.016868132,0.00232537
0.000216105,-0.004287595,0.000216105,0.029215455,-0.009727943,0.004354143,-0.022699564,-0.002685788
-0.007406686,0.014705496,-0.007406686,-0.013378847,0.009723876,0.004354143,-0.030775787,0.012177593
-0.017737041,0.014705496,-0.017737041,-0.01962166,-0.006766862,0.004354143,-0.045259545,-0.00972347
-0.013715129,0.014705496,-0.013715129,-0.018885156,-0.02680291,0.004354143,-0.05076892,-0.036276044
-0.004703359,0.014705496,-0.004703359,-0.003622936,-0.029438445,0.004354143,-0.006588092,0.007533232
0.004308358,0.014705496,0.004308358,0.007965636,0.010580777,0.004354143,-0.006588092,0.009402645
0.013320128,0.014705496,0.013320128,0.011909415,-0.001527987,0.004354143,-0.006588092,-0.002557299
0.017302315,0.014705496,0.017302315,0.000422673,0.007088243,0.019165506,-0.006588092,-0.014517264
0.019536461,0.014705496,0.019536461,-0.013778399,0.015279983,0.019165506,-0.006588092,-0.026477187
0.004247883,0.014705496,0.004247883,0.007547745,0.022017455,0.019165506,0.004295676,0.025947388
0.014021807,0.014705496,0.014021807,-0.006807562,0.020296896,0.019165506,-0.002016731,0.02449247
0.01320364,-0.020207657,0.01320364,-0.001374124,-0.000205849,0.019165506,0.007074041,0.004060017
0.004943471,-0.012659574,0.004943471,-0.013464299,0.009098482,0.019165506,0.021517006,0.024497955
-0.001369593,0.014619689,-0.001369593,-0.004298612,0.000951961,0.019165506,-0.010615086,0.000207658
-0.00700619,-0.00632377,-0.00700619,-0.009596299,-0.007088407,0.019165506,-0.012352663,0.004477519
0.002934594,-0.018465717,0.002934594,0.003051613,-0.004573054,0.012503147,-0.039392078,-0.035875647
0.018286574,-0.00579835,0.018286574,-0.005640208,0.013730823,0.007321448,-0.034264021,0.007676286
0.000535554,0.00686904,0.000535554,0.012018179,-0.00961711,0.019882822,-0.024601643,0.009332519
0.002443167,0.01953643,0.002443167,0.008180508,0.027201439,0.008801879,-0.018983803,-0.004364631
-0.001380517,0.000353058,-0.001380517,0.005445566,-0.008775329,0.004160078,-0.010666996,-0.018061802
-0.010952466,0.002375933,-0.010952466,0.005003442,-0.031371061,0.019628101,-0.001412876,-0.031758933
-0.002998022,-0.011629656,-0.002998022,0.005112717,-0.00816445,0.012915365,-0.035828979,0.02412742
0.011042218,-0.012786152,0.011042218,0.00636835,-0.00816445,-0.00860114,-0.007771665,-0.0003249
0.014371522,0.006440959,0.014371522,0.007623983,-0.00816445,0.0031549,0.015216357,-0.012255864
0.013982082,0.020353178,0.013982082,0.008879633,-0.00816445,0.001623658,0.027085281,0.025695692
0.021382624,0.004843849,0.021382624,0.005033992,-0.00816445,-0.023591327,-0.02218836,-0.020756041
0.000326764,0.012174377,0.000326764,-0.009414701,0.007252886,-0.013313237,0.016012794,-0.020352191
0.004200676,0.012619566,0.004200676,-0.016141938,0.002352891,-0.012258705,-0.005473611,0.008521121
-0.010680004,0.012619566,-0.010680004,-0.006821901,-0.015338319,-0.033158749,0.047930122,0.04025848
0.007770754,0.012619566,0.007770754,0.008565482,0.017461113,0.00140261,0.019679623,0.04025848
0.010379496,0.012619566,0.010379496,0.018909678,0.013889431,0.013803577,-0.003413053,0.028730055
-0.021847939,0.012619566,-0.021847939,-0.007423331,-0.017763371,-0.014369917,-0.014463463,0.006964997
-0.010470731,0.012619566,-0.010470731,-0.016103776,-0.026159525,-0.007785628,-0.026945247,0.008542208
-0.023923051,0.012619566,-0.023923051,0.000760666,-0.031166221,-0.001189469,-0.036515171,0.015641341
-0.000300646,0.012619566,-0.000300646,-0.005499855,-0.024590177,-0.01037782,0.001517577,-0.011841856
-0.009703227,0.012619566,-0.009703227,-0.01176036,-0.018014297,-0.00716078,0.007710803,-0.006005101
-0.005647243,0.012619566,-0.005647243,-0.018020934,-0.018014297,0.004329466,0.043845219,-0.013697435
0.012466234,-0.020007807,0.012466234,-0.010671424,-0.018014297,0.013600843,0.005865031,0.014590639
0.00053843,-0.008928186,0.00053843,0.007289432,-0.018014297,0.021392634,0.014230749,-0.013234734
-0.002232292,0.028128681,-0.002232292,0.006236205,-0.018014297,0.040648997,0.023078176,-0.015145852
0.001921707,0.008532727,0.001921707,0.012423435,-0.018014297,0.019767135,0.022751203,-0.00724495
-0.01145687,0.015486859,-0.01145687,-0.02668682,-0.018014297,0.019767135,-0.015436511,0.000655977
0.000254498,0.016544156,0.000254498,-0.03294736,-0.018014297,0.019767135,-0.020154116,0.002071866
-0.008315413,0.013173557,-0.008315413,-0.021179472,-0.018014297,0.019767135,0.022594933,0.001954941
0.003506372,0.025737245,0.003506372,0.010359198,-0.018014297,-0.005727172,-0.00146803,0.001838011
0.00275632,-0.001092585,0.00275632,-0.008015855,-0.018014297,0.006508852,-0.005856327,0.001721085
-0.006098257,-0.011689942,-0.006098257,-0.036228336,-0.018014297,0.008376644,0.005910514,0.00138798
0.005828708,0.027284196,0.005828708,-0.024095007,-0.018014297,0.016451925,0.013551029,0.001003788
0.024958952,0.037926038,0.024958952,-0.004323151,-0.018014297,0.008917898,0.019761298,0.021373599
0.00252467,0.024671154,0.00252467,-0.004323151,-0.011438335,-0.004521178,0.01432043,0.046646548
0.017641833,0.014366725,0.017641833,0.002286483,-0.005500559,-0.006129621,0.004841607,0.011817174
-0.010102876,0.025310952,-0.010102876,-0.018422648,-0.00174288,-0.008847933,-0.00685224,-0.037208679
-0.006981255,0.007916854,-0.006981255,-0.013736899,-0.003729257,-0.012305579,-0.019313639,0.017163479
-0.004041762,-0.017570548,-0.004041762,0.014206439,-0.015123671,-0.015763249,-0.023036008,-0.012177694
-0.007403217,-0.029581032,-0.007403217,-0.009199114,0.002776676,-0.01922092,-0.023730543,-0.014985734
-0.015798451,-0.04690393,-0.015798451,-0.012364737,0.0016024,-0.013891442,0.005433991,-0.009222903
-0.025937384,0.009374567,-0.025937384,-0.01295365,0.001066503,-0.002709388,-0.001667553,-0.019462684
0.005493917,0.009535934,0.005493917,-0.008196362,0.002710484,-0.022607501,-0.013262436,0.008043753
-0.000639377,0.01235433,-0.000639377,-0.005141701,0.00435447,-0.004002223,-0.02082096,0.011607123
-0.000639377,0.016941784,-0.000639377,-0.005619194,0.005998457,0.007404633,0.013499119,0.007214011
